"Group.1","YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","DURATION"
"OAK",2015,6.31214993028147,15.7231347340061,3.87353768345426,NA,1752.53546191478,NA,NA,NA,1393.27476189351,1382.99524968686,10.2401862311819,12.1888781225628,1401.76125540614,125.141753125517,118.0774939144,99.6723701935575,711.648736794838,1502.03360669298,6.23248174319949,1549.50105168624,1505.02831281167,4.63715642946612,0.000567201569257675,0.0142509394275991,NA,0.876491858294141,0.00690095242596838,2.87209604613239,5.70077753881786,0.111998676529672,122.033063124808
"OGG",2015,6.19464095358077,15.699195658494,4.02752204670995,NA,481.313935458862,NA,NA,NA,1215.7388312821,1214.08489194689,3.15292179474755,13.9241205543173,1238.1589785832,187.004167070453,184.97931001066,164.575782537068,1255.76955131311,1381.77148948542,6.53028394224247,1396.4584746584,1392.08896210873,2.58862292857835,0.00227735245663339,0.00339180153115612,NA,0.862147494912298,0.00915786413412152,3.78704331815098,2.05775753464483,0.1676034499467,178.004070161837
"OKC",2015,6.36718895150802,15.6914597138787,3.90295410912244,NA,2709.8475258562,NA,NA,NA,1432.52059206044,1421.26258747755,11.4270762370719,15.841146962284,1443.84430544374,110.053632253669,103.642781940918,82.8469065461076,594.505976342355,1529.12262339754,5.02768316095869,1597.91825106831,1531.27175326686,7.08410231002663,0.00365392952251192,0.0167213723911563,NA,1.63460704774881,0.00681241097417477,4.32371338329101,5.13346132408497,0.764724097355546,110.009165789311
"OMA",2015,6.15401146131805,15.6849331423114,3.88980420248329,NA,2650.05271012416,NA,NA,NA,1454.22648042025,1443.84885386819,9.80432187201528,16.3644340974212,1467.23740448902,116.497671919771,109.856315663801,89.1390281757402,651.096167621777,1554.53205587393,4.40293696275072,1606.95505014327,1556.02668338109,5.04292024832856,0.0018505253104107,0.0137893982808023,NA,1.55205348615091,0.0180873925501433,3.98758357211079,4.32682664756447,0.589243075453677,112.177829512894
"OME",2015,6.17948717948718,15.657616892911,3.98793363499246,NA,152.140271493213,NA,NA,NA,1412.38310708899,1362.05731523379,4.06334841628959,9.7843137254902,1378.05580693816,70.6003016591252,69.3559577677225,56.1779788838612,386.505279034691,1436.73453996983,3.74962292609351,1514.4766214178,1442.8371040724,5.96380090497738,0.0226244343891403,0.0331825037707391,NA,1.30015082956259,0.120663650075415,2.6500754147813,3.82202111613876,0.576168929110106,80.7797888386124
"ONT",2015,6.2387229545581,15.6978141164692,3.91028422047945,NA,2580.59191278714,NA,NA,NA,1450.04071416653,1439.8773569164,9.81745369597864,13.9556148840314,1458.80760887702,101.810612381111,97.208632293231,78.5661049001613,549.406474219923,1496.12970688025,4.70215251126314,1543.27687858057,1493.00272540186,6.35052005117081,0.00066744535291173,0.00895489181823238,NA,0.854775015295623,0.0186328494354525,3.65392958451527,5.51804883475165,0.201902219255798,53.1253684854553
"ORD",2015,6.29685630941638,15.7010346057795,3.90179289696614,NA,2744.49832812183,NA,NA,NA,1239.85763152924,1207.24809203025,10.9051366533056,15.5849370072681,1224.19234993319,136.185991199905,128.260805999175,99.9953796002882,718.594233769141,1328.8797052178,12.7790252740411,1392.38628430323,1344.65076283814,6.98648157086595,0.00268969521451106,0.0324337369624982,NA,5.03624617881402,0.00958706707799066,3.27917217547026,5.31728610102621,0.671336033521507,137.402670807888
"ORF",2015,6.20096,15.7250133333333,3.91669333333333,NA,2679.95552,NA,NA,NA,1504.86464,1475.22005333333,10.78272,17.5192533333333,1496.25194666667,102.82208,95.32992,73.3726933333333,537.61984,1550.89792,4.52106666666667,1633.60885333333,1550.70005333333,5.93418666666667,0.00288,0.0247466666666667,NA,1.67210666666667,0.0110933333333333,4.28512,4.16554666666667,0.77344,75.48
"ORH",2015,6.20359281437126,15.6946107784431,3.99101796407186,NA,1954,NA,NA,NA,1039.40119760479,1012.71107784431,4.02844311377245,14.9296407185629,1037.28143712575,169.211077844311,158.008982035928,139.964071856287,1151,1251.67814371257,3.39520958083832,1318.73203592814,1257.82784431138,0.465568862275449,0.0149700598802395,0.0329341317365269,NA,0.758982035928144,0,3.66167664670659,2.45059880239521,0.118263473053892,245.116766467066
"OTH",2015,6.68727272727273,15.9527272727273,4.22909090909091,NA,5490.81818181818,NA,NA,NA,1196.00363636364,1195.19636363636,16.6036363636364,23.3381818181818,1237.00727272727,101.84,98.5818181818182,71.5090909090909,473.658181818182,1337.39272727273,4.04727272727273,1353.48,1342.89454545455,16.1927272727273,0.00727272727272727,0.0254545454545455,NA,2.30181818181818,0,6.47636363636364,10.6690909090909,0.105454545454545,147.698181818182
